record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user,start_year,start_month,start_day,start_quarter,end_year,end_month,end_day,end_quarter
REC004353,CUST004353,SUB004353,Business,Premium,2024-01-17,2024-02-16,Monthly,799,10,129.44,848.54,Paid,Bank Transfer,Yes,3,Active,F0040,Reporting,Copilot,Core,Unknown,2024-03-13,219,10,611,87.3,87.6,Power User,100,Success,4,Desktop,UK,TKT004353,Unknown,149,Unknown,Feature Request,Critical,Resolved,26,Yes,Support,4.0,Email,v2.1,LTS,Low,Yes,No,2024,1,17,1,2024,2,16,1
REC004354,CUST004354,SUB004354,Business,Premium,2023-03-28,2024-03-27,Monthly,799,0,143.82,942.82,Paid,Card,Yes,2,Active,F0208,Automation,Forecasting,Core,Unknown,2023-06-05,140,20,414,207.0,56.0,Power User,62,Failed,2,Tablet,UK,TKT004354,Unknown,64,Unknown,Login,Low,Resolved,90,Yes,Engineering,4.5,Phone,v2.2,LTS,Low,Yes,No,2023,3,28,1,2024,3,27,1
REC004355,CUST004355,SUB004355,Business,Premium,2023-03-17,2024-03-16,Quarterly,799,5,136.63,895.68,Paid,UPI,No,8,Active,F0143,Automation,Workflow,Core,Unknown,2023-08-05,180,12,532,76.0,72.0,Power User,100,Failed,2,Desktop,USA,TKT004355,Unknown,21,Unknown,Technical,Low,Closed,59,No,Customer Success,4.5,Phone,v2.2,Stable,Low,No,Yes,2023,3,17,1,2024,3,16,1
REC004356,CUST004356,SUB004356,Business,Premium,2023-05-01,2024-04-30,Monthly,799,15,122.25,801.4,Paid,Card,Yes,6,Active,F0183,Integrations,Copilot,Core,Unknown,2023-06-18,146,21,401,50.1,58.4,Power User,69,Failed,2,Tablet,Germany,TKT004356,Unknown,163,Unknown,Feature Request,Low,Closed,52,Yes,Support,4.0,Phone,v3.0,Beta,Low,No,No,2023,5,1,2,2024,4,30,2
REC004357,CUST004357,SUB004357,Business,Premium,2023-05-09,2023-08-07,Quarterly,799,0,143.82,942.82,Paid,PayPal,No,0,Active,F0074,Security,Invoice,Premium,Unknown,2023-07-04,31,22,78,26.0,12.4,New,15,Success,6,Tablet,USA,TKT004357,Unknown,81,Unknown,Login,High,Pending,52,No,Customer Success,3.6,Portal,v2.2,Beta,Medium,Yes,No,2023,5,9,2,2023,8,7,3
REC004358,CUST004358,SUB004358,Business,Premium,2023-12-29,2024-03-28,Annual,799,5,136.63,895.68,Paid,Card,Yes,5,Active,F0225,Billing,Forecasting,Premium,Unknown,2024-04-02,176,17,485,60.6,70.4,Power User,100,Success,4,Mobile,UK,TKT004358,Unknown,152,Unknown,Integration,Medium,Resolved,74,No,Engineering,3.3,Portal,v2.1,LTS,Medium,Yes,No,2023,12,29,4,2024,3,28,1
REC004359,CUST004359,SUB004359,Business,Premium,2023-01-28,2023-02-27,Quarterly,799,15,122.25,801.4,Paid,Bank Transfer,Yes,4,Active,F0212,Automation,Dashboard,AI,Unknown,2023-06-12,91,17,240,240.0,36.4,Adopted,59,Failed,3,Desktop,Germany,TKT004359,Unknown,180,Unknown,Login,High,Pending,58,No,Customer Success,4.2,Phone,v2.0,Beta,Low,Yes,Yes,2023,1,28,1,2023,2,27,1
REC004360,CUST004360,SUB004360,Business,Premium,2023-08-03,2024-08-02,Annual,799,15,122.25,801.4,Paid,PayPal,No,6,Active,F0141,Billing,Dashboard,AI,Unknown,2024-02-14,249,12,682,113.7,99.6,Power User,100,Success,0,Mobile,Germany,TKT004360,Unknown,19,Unknown,Technical,Low,Closed,4,Yes,Engineering,5.0,Portal,v3.0,LTS,Low,No,No,2023,8,3,3,2024,8,2,3
REC004361,CUST004361,SUB004361,Business,Premium,2023-05-18,2023-08-16,Monthly,799,10,129.44,848.54,Paid,UPI,Yes,5,Active,F0141,CRM,SSO,Premium,Unknown,2023-10-22,132,21,375,62.5,52.8,Power User,75,Success,5,Mobile,Germany,TKT004361,Unknown,86,Unknown,Technical,Critical,Resolved,4,No,Customer Success,3.0,Phone,v2.1,LTS,Medium,Yes,Yes,2023,5,18,2,2023,8,16,3
REC004362,CUST004362,SUB004362,Business,Premium,2023-01-27,2024-01-27,Annual,799,10,129.44,848.54,Pending,Card,Yes,6,Active,F0082,CRM,SSO,Premium,Unknown,2023-05-23,184,10,521,260.5,73.6,Power User,100,Failed,0,Mobile,USA,TKT004362,Unknown,164,Unknown,Feature Request,Low,Closed,34,Yes,Billing,5.0,Email,v2.1,LTS,Low,No,Yes,2023,1,27,1,2024,1,27,1
REC004363,CUST004363,SUB004363,Business,Premium,2023-12-15,2024-12-14,Monthly,799,10,129.44,848.54,Pending,UPI,Yes,1,Active,F0124,Security,Forecasting,AI,Unknown,2024-04-30,83,8,247,41.2,33.2,Adopted,37,Success,5,Tablet,India,TKT004363,Unknown,37,Unknown,Technical,Critical,Closed,43,No,Engineering,3.8,Phone,v2.0,Stable,Medium,No,No,2023,12,15,4,2024,12,14,4
REC004364,CUST004364,SUB004364,Business,Premium,2024-02-23,2024-05-23,Annual,799,20,115.06,754.26,Paid,PayPal,Yes,7,Active,F0079,Billing,API,Core,Unknown,2024-04-18,47,30,150,150.0,18.8,Adopted,15,Success,1,Tablet,Singapore,TKT004364,Unknown,169,Unknown,Integration,High,Resolved,64,No,Engineering,4.9,Phone,v2.1,LTS,Low,No,No,2024,2,23,1,2024,5,23,2
REC004365,CUST004365,SUB004365,Business,Premium,2023-09-04,2024-09-03,Monthly,799,10,129.44,848.54,Paid,Bank Transfer,No,6,Active,F0075,AI Assistant,API,Core,Unknown,2023-12-21,23,18,71,35.5,9.2,New,15,Success,4,Tablet,UK,TKT004365,Unknown,62,Unknown,Integration,Medium,Pending,82,No,Support,3.6,Phone,v2.2,LTS,Medium,Yes,Yes,2023,9,4,3,2024,9,3,3
REC004366,CUST004366,SUB004366,Business,Premium,2023-07-09,2024-07-08,Annual,799,0,143.82,942.82,Paid,Bank Transfer,Yes,4,Active,F0173,Integrations,Workflow,Core,Unknown,2023-07-29,237,14,698,99.7,94.8,Power User,100,Success,2,Desktop,India,TKT004366,Unknown,115,Unknown,Feature Request,Low,Resolved,95,No,Customer Success,4.0,Email,v3.0,Stable,Low,Yes,Yes,2023,7,9,3,2024,7,8,3
REC004367,CUST004367,SUB004367,Business,Premium,2023-01-01,2023-04-01,Annual,799,15,122.25,801.4,Paid,PayPal,Yes,6,Active,F0112,Automation,Reports,AI,Unknown,2023-04-01,159,13,432,61.7,63.6,Power User,88,Success,1,Desktop,Singapore,TKT004367,Unknown,150,Unknown,Billing,Low,Pending,51,No,Billing,4.8,Portal,v2.2,Beta,Low,Yes,No,2023,1,1,1,2023,4,1,2
REC004368,CUST004368,SUB004368,Business,Premium,2023-05-09,2023-08-07,Annual,799,5,136.63,895.68,Paid,Card,No,6,Active,F0192,Reporting,API,Core,Unknown,2023-07-24,187,28,524,104.8,74.8,Power User,81,Success,2,Tablet,USA,TKT004368,Unknown,72,Unknown,Technical,Low,Resolved,58,No,Billing,4.7,Phone,v2.1,Beta,Low,No,No,2023,5,9,2,2023,8,7,3
REC004369,CUST004369,SUB004369,Business,Premium,2023-06-26,2023-09-24,Quarterly,799,10,129.44,848.54,Paid,Bank Transfer,No,1,Active,F0125,CRM,Copilot,Premium,Unknown,2023-07-08,222,26,611,305.5,88.8,Power User,89,Success,0,Desktop,UK,TKT004369,Unknown,158,Unknown,Billing,High,Closed,55,No,Customer Success,5.0,Phone,v2.2,Stable,Low,Yes,No,2023,6,26,2,2023,9,24,3
REC004370,CUST004370,SUB004370,Business,Premium,2023-08-13,2023-09-12,Quarterly,799,20,115.06,754.26,Paid,UPI,No,7,Active,F0177,Billing,Invoice,AI,Unknown,2023-08-20,28,30,92,23.0,11.2,New,26,Success,2,Tablet,Germany,TKT004370,Unknown,53,Unknown,Feature Request,Critical,Resolved,52,No,Billing,4.4,Chat,v2.2,Stable,Low,Yes,No,2023,8,13,3,2023,9,12,3
REC004371,CUST004371,SUB004371,Business,Premium,2024-04-28,2024-07-27,Annual,799,20,115.06,754.26,Paid,PayPal,No,5,Active,F0083,Integrations,Reports,Core,Unknown,2024-11-02,66,24,181,30.2,26.4,Adopted,36,Failed,0,Tablet,UK,TKT004371,Unknown,52,Unknown,Login,Medium,Pending,44,No,Support,5.0,Portal,v2.2,Stable,Low,Yes,Yes,2024,4,28,2,2024,7,27,3
REC004372,CUST004372,SUB004372,Business,Premium,2023-02-13,2024-02-13,Annual,799,5,136.63,895.68,Paid,Bank Transfer,Yes,7,Active,F0152,CRM,SSO,Premium,Unknown,2023-08-09,227,17,682,682.0,90.8,Power User,100,Success,1,Tablet,UK,TKT004372,Unknown,165,Unknown,Login,Critical,Resolved,93,No,Engineering,4.5,Chat,v2.1,Beta,Low,Yes,No,2023,2,13,1,2024,2,13,1
REC004373,CUST004373,SUB004373,Business,Premium,2023-12-26,2024-12-25,Quarterly,799,15,122.25,801.4,Paid,PayPal,No,1,Active,F0190,AI Assistant,Reports,Premium,Unknown,2024-01-18,231,17,632,210.7,92.4,Power User,100,Success,0,Desktop,UK,TKT004373,Unknown,166,Unknown,Technical,Medium,Open,32,No,Support,5.0,Phone,v2.0,Beta,Low,Yes,No,2023,12,26,4,2024,12,25,4
REC004374,CUST004374,SUB004374,Business,Premium,2023-08-12,2023-11-10,Annual,799,5,136.63,895.68,Paid,Bank Transfer,No,0,Active,F0180,Integrations,Dashboard,Core,Unknown,2023-11-28,210,13,578,115.6,84.0,Power User,100,Success,0,Desktop,Singapore,TKT004374,Unknown,56,Unknown,Login,High,Pending,4,No,Support,4.9,Chat,v2.1,Stable,Low,No,No,2023,8,12,3,2023,11,10,4
REC004375,CUST004375,SUB004375,Business,Premium,2023-04-21,2023-07-20,Monthly,799,15,122.25,801.4,Paid,UPI,No,3,Active,F0162,Integrations,Copilot,AI,Unknown,2023-09-26,176,17,504,126.0,70.4,Power User,72,Failed,2,Mobile,USA,TKT004375,Unknown,80,Unknown,Integration,Medium,Resolved,79,Yes,Customer Success,4.4,Chat,v2.1,Stable,Low,No,No,2023,4,21,2,2023,7,20,3
REC004376,CUST004376,SUB004376,Enterprise,Premium,2023-09-28,2023-12-27,Quarterly,2499,20,359.86,2359.06,Pending,PayPal,Yes,7,Active,F0004,Security,Copilot,AI,Unknown,2023-12-03,101,4,298,37.2,40.4,Adopted,42,Failed,2,Mobile,India,TKT004376,Unknown,95,Unknown,Feature Request,High,Resolved,83,Yes,Engineering,4.8,Phone,v2.1,Beta,Low,No,Yes,2023,9,28,3,2023,12,27,4
REC004377,CUST004377,SUB004377,Enterprise,Premium,2023-01-30,2023-04-30,Monthly,2499,20,359.86,2359.06,Paid,PayPal,Yes,7,Active,F0142,AI Assistant,Reports,AI,Unknown,2023-06-10,239,17,686,228.7,95.6,Power User,100,Success,2,Mobile,UK,TKT004377,Unknown,174,Unknown,Feature Request,Critical,Resolved,4,Yes,Customer Success,4.3,Portal,v3.0,LTS,Low,No,No,2023,1,30,1,2023,4,30,2
REC004378,CUST004378,SUB004378,Enterprise,Premium,2023-12-07,2024-01-06,Monthly,2499,5,427.33,2801.38,Paid,UPI,Yes,4,Active,F0096,Security,Forecasting,Premium,Unknown,2024-04-09,105,18,300,150.0,42.0,Adopted,59,Success,4,Tablet,India,TKT004378,Unknown,134,Unknown,Feature Request,Critical,Closed,49,Yes,Customer Success,3.5,Phone,v3.0,LTS,Medium,No,Yes,2023,12,7,4,2024,1,6,1
REC004379,CUST004379,SUB004379,Enterprise,Premium,2023-02-18,2023-05-19,Quarterly,2499,10,404.84,2653.94,Paid,Card,Yes,1,Active,F0124,Integrations,Forecasting,AI,Unknown,2023-04-25,112,23,294,98.0,44.8,Adopted,36,Failed,3,Tablet,India,TKT004379,Unknown,146,Unknown,Billing,Medium,Open,78,No,Customer Success,4.5,Phone,v2.0,Beta,Low,No,Yes,2023,2,18,1,2023,5,19,2
REC004380,CUST004380,SUB004380,Enterprise,Premium,2023-02-23,2023-05-24,Quarterly,2499,10,404.84,2653.94,Paid,PayPal,Yes,8,Active,F0149,Reporting,Forecasting,Premium,Unknown,2023-05-21,146,11,408,408.0,58.4,Power User,85,Failed,0,Mobile,USA,TKT004380,Unknown,13,Unknown,Billing,High,Pending,15,Yes,Support,4.6,Chat,v2.1,Stable,Low,Yes,Yes,2023,2,23,1,2023,5,24,2
REC004381,CUST004381,SUB004381,Enterprise,Premium,2023-09-24,2023-12-23,Quarterly,2499,20,359.86,2359.06,Paid,Card,No,2,Active,F0091,Analytics,Forecasting,Premium,Unknown,2024-02-07,229,30,645,215.0,91.6,Power User,100,Failed,1,Tablet,Singapore,TKT004381,Unknown,72,Unknown,Feature Request,Medium,Closed,61,Yes,Engineering,4.9,Portal,v3.0,LTS,Low,Yes,No,2023,9,24,3,2023,12,23,4
REC004382,CUST004382,SUB004382,Enterprise,Premium,2023-12-19,2024-03-18,Annual,2499,20,359.86,2359.06,Paid,PayPal,Yes,5,Active,F0085,Security,Invoice,AI,Unknown,2024-06-29,100,18,290,48.3,40.0,Adopted,53,Success,3,Desktop,Germany,TKT004382,Unknown,108,Unknown,Billing,Critical,Closed,15,No,Engineering,3.8,Chat,v2.2,Beta,Medium,Yes,Yes,2023,12,19,4,2024,3,18,1
REC004383,CUST004383,SUB004383,Enterprise,Premium,2023-05-24,2024-05-23,Quarterly,2499,20,359.86,2359.06,Paid,PayPal,Yes,0,Active,F0018,Automation,SSO,Core,Unknown,2023-10-11,52,18,161,20.1,20.8,Adopted,15,Success,4,Tablet,Germany,TKT004383,Unknown,83,Unknown,Feature Request,High,Resolved,18,Yes,Billing,3.8,Phone,v2.0,Stable,Medium,No,No,2023,5,24,2,2024,5,23,2
REC004384,CUST004384,SUB004384,Enterprise,Premium,2023-12-03,2024-12-02,Quarterly,2499,0,449.82,2948.82,Paid,PayPal,No,4,Active,F0147,Automation,Dashboard,Core,Unknown,2024-04-09,16,28,55,13.8,6.4,New,15,Failed,5,Mobile,UK,TKT004384,Unknown,171,Unknown,Billing,Medium,Pending,96,Yes,Customer Success,3.9,Email,v2.1,Beta,Medium,Yes,No,2023,12,3,4,2024,12,2,4
REC004385,CUST004385,SUB004385,Enterprise,Premium,2023-06-24,2023-09-22,Monthly,2499,20,359.86,2359.06,Paid,UPI,Yes,4,Active,F0194,AI Assistant,Copilot,Premium,Unknown,2023-07-24,232,16,640,640.0,92.8,Power User,100,Success,1,Mobile,UK,TKT004385,Unknown,145,Unknown,Billing,High,Closed,3,No,Billing,4.4,Portal,v2.2,LTS,Low,Yes,No,2023,6,24,2,2023,9,22,3
REC004386,CUST004386,SUB004386,Enterprise,Premium,2023-05-24,2023-06-23,Monthly,2499,20,359.86,2359.06,Paid,Bank Transfer,No,5,Active,F0185,Analytics,Copilot,Premium,Unknown,2023-05-29,31,20,67,13.4,12.4,New,15,Failed,3,Tablet,Singapore,TKT004386,Unknown,75,Unknown,Billing,High,Open,35,Yes,Support,4.1,Portal,v2.1,LTS,Low,Yes,No,2023,5,24,2,2023,6,23,2
REC004387,CUST004387,SUB004387,Enterprise,Premium,2024-05-11,2024-06-10,Monthly,2499,15,382.35,2506.5,Paid,PayPal,No,6,Active,F0121,Security,Forecasting,AI,Unknown,2024-07-02,150,25,414,69.0,60.0,Power User,73,Success,3,Tablet,UK,TKT004387,Unknown,18,Unknown,Login,Medium,Resolved,83,Yes,Support,4.2,Chat,v2.1,Beta,Low,Yes,No,2024,5,11,2,2024,6,10,2
REC004388,CUST004388,SUB004388,Enterprise,Premium,2023-03-04,2023-04-03,Annual,2499,20,359.86,2359.06,Failed,Card,Yes,1,Active,F0107,Integrations,Forecasting,AI,Unknown,2023-06-05,166,22,484,96.8,66.4,Power User,71,Success,3,Desktop,USA,TKT004388,Unknown,176,Unknown,Technical,Low,Pending,5,Yes,Support,4.0,Portal,v2.2,Stable,Low,Yes,Yes,2023,3,4,1,2023,4,3,2
REC004389,CUST004389,SUB004389,Enterprise,Premium,2024-05-03,2024-08-01,Monthly,2499,10,404.84,2653.94,Paid,UPI,No,8,Active,F0081,Billing,Workflow,Premium,Unknown,2024-08-11,211,19,583,72.9,84.4,Power User,100,Failed,1,Tablet,India,TKT004389,Unknown,22,Unknown,Technical,High,Pending,7,Yes,Support,4.5,Phone,v2.1,LTS,Low,No,Yes,2024,5,3,2,2024,8,1,3
REC004390,CUST004390,SUB004390,Enterprise,Premium,2023-12-06,2024-12-05,Monthly,2499,10,404.84,2653.94,Paid,Card,No,6,Active,F0158,AI Assistant,Invoice,Premium,Unknown,2024-01-19,166,11,456,65.1,66.4,Power User,75,Failed,2,Desktop,UK,TKT004390,Unknown,122,Unknown,Billing,Low,Pending,82,No,Customer Success,4.5,Email,v2.1,Beta,Low,No,No,2023,12,6,4,2024,12,5,4
REC004391,CUST004391,SUB004391,Starter,Standard,2024-02-21,2024-05-21,Monthly,99,0,17.82,116.82,Paid,UPI,Yes,0,Active,F0066,Billing,Forecasting,Premium,Unknown,2024-08-18,220,15,579,289.5,88.0,Power User,100,Success,0,Mobile,USA,TKT004391,Unknown,68,Unknown,Integration,Medium,Closed,73,Yes,Billing,4.7,Phone,v2.1,LTS,Low,Yes,No,2024,2,21,1,2024,5,21,2
REC004392,CUST004392,SUB004392,Starter,Standard,2024-05-10,2024-06-09,Monthly,99,5,16.93,110.98,Paid,Bank Transfer,No,1,Active,F0071,AI Assistant,Invoice,AI,Unknown,2024-11-25,77,10,245,245.0,30.8,Adopted,20,Failed,6,Tablet,USA,TKT004392,Unknown,100,Unknown,Login,Low,Pending,89,No,Customer Success,3.0,Phone,v2.2,Beta,Medium,No,No,2024,5,10,2,2024,6,9,2
REC004393,CUST004393,SUB004393,Starter,Standard,2023-03-27,2023-06-25,Annual,99,0,17.82,116.82,Paid,UPI,No,0,Active,F0154,Billing,Invoice,AI,Unknown,2023-10-12,244,10,684,97.7,97.6,Power User,100,Failed,1,Tablet,USA,TKT004393,Unknown,110,Unknown,Technical,Medium,Open,7,Yes,Engineering,5.0,Chat,v2.0,LTS,Low,No,Yes,2023,3,27,1,2023,6,25,2
REC004394,CUST004394,SUB004394,Starter,Standard,2024-03-30,2024-06-28,Monthly,99,5,16.93,110.98,Paid,UPI,Yes,1,Active,F0174,Reporting,Copilot,Premium,Unknown,2024-06-16,128,15,371,123.7,51.2,Power User,63,Failed,2,Tablet,Singapore,TKT004394,Unknown,128,Unknown,Technical,High,Closed,9,Yes,Billing,4.0,Phone,v2.0,Beta,Low,Yes,No,2024,3,30,1,2024,6,28,2
REC004395,CUST004395,SUB004395,Starter,Standard,2024-04-20,2025-04-20,Monthly,99,15,15.15,99.3,Paid,PayPal,No,6,Active,F0155,Security,Workflow,AI,Unknown,2024-09-17,57,17,133,19.0,22.8,Adopted,25,Failed,3,Tablet,Germany,TKT004395,Unknown,149,Unknown,Technical,Critical,Closed,30,Yes,Support,4.2,Phone,v2.0,Stable,Low,No,Yes,2024,4,20,2,2025,4,20,2
REC004396,CUST004396,SUB004396,Starter,Standard,2023-02-21,2024-02-21,Annual,99,15,15.15,99.3,Paid,UPI,Yes,2,Active,F0163,Billing,Workflow,Core,Unknown,2023-05-26,185,15,522,174.0,74.0,Power User,84,Failed,3,Desktop,USA,TKT004396,Unknown,12,Unknown,Login,Critical,Resolved,50,Yes,Billing,4.0,Chat,v2.0,Stable,Low,Yes,Yes,2023,2,21,1,2024,2,21,1
REC004397,CUST004397,SUB004397,Starter,Standard,2023-07-22,2023-08-21,Monthly,99,20,14.26,93.46,Paid,UPI,Yes,7,Active,F0028,Automation,SSO,AI,Unknown,2024-02-03,59,18,146,24.3,23.6,Adopted,28,Failed,2,Desktop,Germany,TKT004397,Unknown,16,Unknown,Feature Request,Critical,Closed,81,Yes,Customer Success,4.6,Email,v3.0,LTS,Low,Yes,Yes,2023,7,22,3,2023,8,21,3
REC004398,CUST004398,SUB004398,Starter,Standard,2023-12-10,2024-03-09,Annual,99,10,16.04,105.14,Paid,UPI,Yes,3,Active,F0106,Integrations,Forecasting,AI,Unknown,2024-04-04,24,18,47,11.8,9.6,New,15,Failed,6,Desktop,USA,TKT004398,Unknown,89,Unknown,Technical,High,Pending,33,Yes,Engineering,3.3,Portal,v2.1,Stable,Medium,Yes,Yes,2023,12,10,4,2024,3,9,1
REC004399,CUST004399,SUB004399,Starter,Standard,2023-02-15,2023-03-17,Annual,99,15,15.15,99.3,Paid,Card,No,2,Active,F0185,Analytics,Dashboard,Core,Unknown,2023-05-07,154,12,422,52.8,61.6,Power User,70,Success,2,Tablet,Germany,TKT004399,Unknown,35,Unknown,Feature Request,Medium,Resolved,43,No,Engineering,4.8,Portal,v2.1,LTS,Low,No,Yes,2023,2,15,1,2023,3,17,1
REC004400,CUST004400,SUB004400,Starter,Standard,2023-10-13,2024-10-12,Quarterly,99,5,16.93,110.98,Paid,Bank Transfer,No,3,Active,F0057,Analytics,Reports,Core,Unknown,2023-11-09,174,18,453,151.0,69.6,Power User,100,Success,1,Mobile,Germany,TKT004400,Unknown,29,Unknown,Billing,Medium,Pending,30,Yes,Engineering,4.3,Portal,v2.1,LTS,Low,No,Yes,2023,10,13,4,2024,10,12,4
REC004401,CUST004401,SUB004401,Growth,Standard,2023-09-13,2024-09-12,Quarterly,299,15,45.75,299.9,Paid,Card,No,5,Active,F0134,Billing,Copilot,Core,Unknown,2024-02-13,51,28,137,22.8,20.4,Adopted,25,Success,4,Mobile,USA,TKT004401,Unknown,51,Unknown,Feature Request,Low,Resolved,9,Yes,Customer Success,4.3,Phone,v2.1,LTS,Low,Yes,No,2023,9,13,3,2024,9,12,3
REC004402,CUST004402,SUB004402,Growth,Standard,2023-04-06,2024-04-05,Annual,299,5,51.13,335.18,Paid,Card,No,3,Active,F0120,Billing,Reports,Core,Unknown,2023-09-06,112,13,319,106.3,44.8,Adopted,40,Failed,6,Desktop,UK,TKT004402,Unknown,40,Unknown,Technical,High,Pending,29,No,Engineering,3.6,Phone,v2.2,LTS,Medium,No,No,2023,4,6,2,2024,4,5,2
REC004403,CUST004403,SUB004403,Growth,Standard,2023-11-02,2024-01-31,Monthly,299,20,43.06,282.26,Paid,PayPal,Yes,2,Active,F0081,Analytics,Copilot,AI,Unknown,2024-04-13,61,20,207,51.8,24.4,Adopted,15,Success,3,Tablet,India,TKT004403,Unknown,9,Unknown,Technical,High,Closed,36,No,Engineering,4.6,Portal,v2.1,Beta,Low,Yes,No,2023,11,2,4,2024,1,31,1
REC004404,CUST004404,SUB004404,Growth,Standard,2024-03-19,2024-04-18,Quarterly,299,20,43.06,282.26,Paid,UPI,No,5,Active,F0200,Reporting,Reports,Core,Unknown,2024-08-20,128,20,385,77.0,51.2,Power User,90,Success,0,Desktop,Singapore,TKT004404,Unknown,141,Unknown,Login,Critical,Pending,60,No,Billing,4.6,Chat,v2.2,LTS,Low,No,Yes,2024,3,19,1,2024,4,18,2
REC004405,CUST004405,SUB004405,Growth,Standard,2023-01-14,2024-01-14,Monthly,299,10,48.44,317.54,Paid,Bank Transfer,No,6,Active,F0189,Billing,Reports,Core,Unknown,2023-03-01,118,7,307,307.0,47.2,Adopted,54,Failed,5,Mobile,Germany,TKT004405,Unknown,20,Unknown,Integration,High,Closed,72,Yes,Engineering,3.5,Email,v2.2,Stable,Medium,Yes,No,2023,1,14,1,2024,1,14,1
REC004406,CUST004406,SUB004406,Growth,Standard,2023-09-26,2023-10-26,Quarterly,299,0,53.82,352.82,Paid,PayPal,No,2,Active,F0228,Integrations,Dashboard,AI,Unknown,2024-03-18,95,26,242,40.3,38.0,Adopted,49,Failed,1,Desktop,Singapore,TKT004406,Unknown,88,Unknown,Technical,Medium,Open,25,Yes,Customer Success,4.8,Phone,v3.0,LTS,Low,No,No,2023,9,26,3,2023,10,26,4
REC004407,CUST004407,SUB004407,Growth,Standard,2023-01-22,2023-04-22,Annual,299,10,48.44,317.54,Paid,PayPal,Yes,0,Active,F0215,CRM,API,Core,Unknown,2023-04-30,233,20,608,304.0,93.2,Power User,100,Failed,1,Desktop,India,TKT004407,Unknown,121,Unknown,Integration,Critical,Resolved,82,No,Customer Success,4.7,Phone,v2.2,Beta,Low,No,Yes,2023,1,22,1,2023,4,22,2
REC004408,CUST004408,SUB004408,Growth,Standard,2023-11-23,2024-02-21,Monthly,299,0,53.82,352.82,Paid,PayPal,Yes,5,Active,F0133,Billing,Reports,Core,Unknown,2024-03-17,49,21,158,158.0,19.6,Adopted,15,Failed,1,Mobile,India,TKT004408,Unknown,147,Unknown,Integration,Critical,Open,60,No,Billing,4.9,Portal,v2.2,Beta,Low,Yes,No,2023,11,23,4,2024,2,21,1
REC004409,CUST004409,SUB004409,Growth,Standard,2023-03-16,2023-04-15,Quarterly,299,5,51.13,335.18,Paid,PayPal,No,3,Active,F0082,Security,Reports,Core,Unknown,2023-07-22,238,27,648,648.0,95.2,Power User,100,Success,0,Tablet,Singapore,TKT004409,Unknown,28,Unknown,Technical,Medium,Resolved,42,No,Billing,5.0,Portal,v2.0,Stable,Low,Yes,No,2023,3,16,1,2023,4,15,2
REC004410,CUST004410,SUB004410,Growth,Standard,2023-10-18,2023-11-17,Annual,299,10,48.44,317.54,Paid,Bank Transfer,No,1,Active,F0155,AI Assistant,API,Premium,Unknown,2023-11-16,210,10,608,101.3,84.0,Power User,99,Success,6,Tablet,UK,TKT004410,Unknown,59,Unknown,Login,Critical,Closed,66,No,Customer Success,3.7,Portal,v2.1,LTS,Medium,Yes,Yes,2023,10,18,4,2023,11,17,4
REC004411,CUST004411,SUB004411,Growth,Standard,2023-11-18,2023-12-18,Quarterly,299,5,51.13,335.18,Paid,Card,No,3,Active,F0229,AI Assistant,Workflow,Core,Unknown,2024-03-08,98,14,254,63.5,39.2,Adopted,53,Failed,2,Desktop,Germany,TKT004411,Unknown,156,Unknown,Feature Request,Low,Pending,73,No,Engineering,4.7,Portal,v2.1,Stable,Low,No,No,2023,11,18,4,2023,12,18,4
REC004412,CUST004412,SUB004412,Growth,Standard,2023-04-01,2024-03-31,Monthly,299,0,53.82,352.82,Paid,UPI,No,2,Active,F0090,AI Assistant,Copilot,AI,Unknown,2023-07-25,86,19,207,103.5,34.4,Adopted,60,Success,2,Mobile,UK,TKT004412,Unknown,136,Unknown,Integration,High,Closed,2,No,Customer Success,4.4,Email,v3.0,Beta,Low,No,Yes,2023,4,1,2,2024,3,31,1
REC004413,CUST004413,SUB004413,Growth,Standard,2023-04-30,2024-04-29,Quarterly,299,0,53.82,352.82,Paid,Card,No,6,Active,F0227,Billing,Dashboard,Core,Unknown,2023-10-24,96,22,287,57.4,38.4,Adopted,57,Success,0,Tablet,UK,TKT004413,Unknown,145,Unknown,Technical,Medium,Closed,43,No,Engineering,4.6,Email,v3.0,Stable,Low,No,Yes,2023,4,30,2,2024,4,29,2
REC004414,CUST004414,SUB004414,Growth,Standard,2023-05-16,2023-08-14,Annual,299,20,43.06,282.26,Paid,PayPal,Yes,4,Active,F0021,Automation,Reports,Premium,Unknown,2023-08-20,185,20,518,64.8,74.0,Power User,85,Success,2,Tablet,USA,TKT004414,Unknown,63,Unknown,Integration,Critical,Resolved,21,No,Billing,4.3,Phone,v3.0,LTS,Low,Yes,No,2023,5,16,2,2023,8,14,3
