record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user
REC004742,CUST004742,SUB004742,Growth,Standard,2023-02-16,2024-02-16,Quarterly,299,20,43.06,282.26,Paid,UPI,No,5,Active,F0006,Security,Invoice,AI,Copilot,2023-03-03,197,27,571,71.4,78.8,Power User,93,Failed,3,Tablet,USA,TKT004742,2023-07-02 00:00:00,78,2023-07-04 07:00:00,Feature Request,High,Closed,55,Yes,Support,4.3,Phone,v2.1,Beta,Low,Yes,Yes
REC004743,CUST004743,SUB004743,Growth,Standard,2023-05-25,2023-06-24,Annual,299,5,51.13,335.18,Paid,Card,Yes,6,Active,F0067,Automation,Forecasting,Core,SSO,2023-07-17,204,2,582,194,81.6,Power User,100,Failed,3,Desktop,Germany,TKT004743,2024-02-06 00:00:00,171,2024-02-09 23:00:00,Login,Low,Pending,95,Yes,Customer Success,4.1,Email,v2.1,LTS,Low,Yes,No
REC004744,CUST004744,SUB004744,Growth,Standard,2024-03-15,2025-03-15,Monthly,299,5,51.13,335.18,Paid,Bank Transfer,No,5,Active,F0027,Analytics,Copilot,AI,API,2024-09-18,125,21,351,117,50,Power User,47,Success,6,Desktop,Singapore,TKT004744,2024-06-03 00:00:00,91,2024-06-05 10:00:00,Login,Low,Resolved,58,No,Billing,3.6,Portal,v2.1,Stable,Medium,Yes,Yes
REC004745,CUST004745,SUB004745,Growth,Standard,2023-11-08,2024-11-07,Annual,299,10,48.44,317.54,Paid,UPI,Yes,4,Active,F0142,AI Assistant,API,Core,SSO,2024-03-29,136,6,389,97.2,54.4,Power User,85,Failed,0,Tablet,UK,TKT004745,2024-05-18 00:00:00,112,2024-05-19 03:00:00,Feature Request,Medium,Resolved,27,No,Support,4.7,Phone,v2.1,Beta,Low,No,Yes
REC004746,CUST004746,SUB004746,Growth,Standard,2023-08-18,2024-08-17,Annual,299,0,53.82,352.82,Paid,Card,Yes,6,Active,F0129,Security,API,AI,Invoice,2023-08-19,47,24,126,42,18.8,Adopted,58,Success,1,Mobile,Singapore,TKT004746,2024-04-27 00:00:00,13,2024-04-30 12:00:00,Technical,High,Pending,84,Yes,Customer Success,4.5,Phone,v2.2,Beta,Low,Yes,No
REC004747,CUST004747,SUB004747,Growth,Standard,2023-10-07,2024-10-06,Monthly,299,15,45.75,299.9,Paid,Card,No,5,Active,F0204,Integrations,Dashboard,Premium,SSO,2024-03-15,229,14,634,126.8,91.6,Power User,100,Success,0,Mobile,Germany,TKT004747,2024-04-24 00:00:00,77,2024-04-26 18:00:00,Feature Request,Medium,Open,66,Yes,Support,5,Email,v2.1,LTS,Low,Yes,Yes
REC004748,CUST004748,SUB004748,Growth,Standard,2023-08-29,2023-11-27,Monthly,299,15,45.75,299.9,Paid,PayPal,Yes,6,Active,F0138,Reporting,API,Premium,API,2024-01-22,159,16,476,79.3,63.6,Power User,75,Success,2,Mobile,Singapore,TKT004748,2023-09-16 00:00:00,27,2023-09-19 19:00:00,Billing,Critical,Pending,91,No,Customer Success,4.5,Chat,v3.0,LTS,Low,Yes,Yes
REC004749,CUST004749,SUB004749,Growth,Standard,2023-08-10,2024-08-09,Monthly,299,5,51.13,335.18,Paid,UPI,No,4,Active,F0073,Analytics,Copilot,Core,Invoice,2023-10-05,198,23,538,107.6,79.2,Power User,99,Failed,3,Mobile,India,TKT004749,2023-09-18 00:00:00,50,2023-09-21 14:00:00,Billing,Low,Resolved,86,Yes,Customer Success,4.5,Email,v3.0,LTS,Low,Yes,Yes
REC004750,CUST004750,SUB004750,Growth,Standard,2023-06-03,2023-09-01,Quarterly,299,0,53.82,352.82,Paid,UPI,Yes,2,Active,F0031,Billing,Invoice,Premium,Copilot,2023-10-06,52,22,111,27.8,20.8,Adopted,39,Success,4,Tablet,USA,TKT004750,2024-01-11 00:00:00,48,2024-01-14 00:00:00,Integration,Medium,Resolved,72,Yes,Engineering,4,Email,v3.0,LTS,Low,Yes,Yes
REC004751,CUST004751,SUB004751,Business,Premium,2023-10-23,2024-10-22,Monthly,799,20,115.06,754.26,Paid,Card,Yes,3,Active,F0047,Integrations,Dashboard,AI,Workflow,2024-03-18,192,20,540,270,76.8,Power User,86,Failed,6,Tablet,UK,TKT004751,2024-01-15 00:00:00,154,2024-01-17 02:00:00,Integration,High,Pending,50,No,Engineering,3.4,Portal,v2.0,Beta,Medium,No,No
REC004752,CUST004752,SUB004752,Business,Premium,2023-09-17,2023-10-17,Annual,799,20,115.06,754.26,Paid,Card,No,6,Active,F0183,AI Assistant,Workflow,Core,Dashboard,2024-03-09,94,13,285,285,37.6,Adopted,53,Success,6,Mobile,Singapore,TKT004752,2024-01-27 00:00:00,19,2024-01-30 03:00:00,Login,Medium,Closed,75,No,Customer Success,3.1,Chat,v3.0,Stable,Medium,Yes,No
REC004753,CUST004753,SUB004753,Business,Premium,2024-03-28,2024-06-26,Monthly,799,15,122.25,801.4,Paid,UPI,No,0,Active,F0011,Reporting,Invoice,Core,Workflow,2024-07-24,197,11,543,271.5,78.8,Power User,88,Failed,4,Mobile,USA,TKT004753,2024-11-10 00:00:00,33,2024-11-12 19:00:00,Integration,Medium,Closed,67,Yes,Engineering,4,Chat,v2.0,Stable,Low,Yes,Yes
REC004754,CUST004754,SUB004754,Business,Premium,2024-03-31,2025-03-31,Monthly,799,0,143.82,942.82,Paid,PayPal,Yes,5,Active,F0225,AI Assistant,Forecasting,AI,Invoice,2024-10-09,200,26,601,150.2,80,Power User,86,Failed,0,Tablet,USA,TKT004754,2024-04-16 00:00:00,76,2024-04-18 11:00:00,Login,Critical,Pending,59,Yes,Engineering,5,Portal,v2.0,Stable,Low,No,Yes
REC004755,CUST004755,SUB004755,Business,Premium,2023-01-07,2023-02-06,Quarterly,799,15,122.25,801.4,Paid,Bank Transfer,Yes,2,Active,F0166,Security,Workflow,Core,Invoice,2023-05-28,145,10,386,193,58,Power User,54,Success,4,Mobile,USA,TKT004755,2023-06-01 00:00:00,45,2023-06-01 06:00:00,Integration,Medium,Pending,6,Yes,Customer Success,3.6,Portal,v2.0,Beta,Medium,Yes,No
REC004756,CUST004756,SUB004756,Business,Premium,2023-04-30,2023-05-30,Quarterly,799,20,115.06,754.26,Pending,Bank Transfer,Yes,7,Active,F0196,Security,Dashboard,AI,Dashboard,2023-07-01,246,15,683,97.6,98.4,Power User,100,Success,0,Mobile,UK,TKT004756,2023-10-10 00:00:00,114,2023-10-10 07:00:00,Billing,High,Resolved,7,Yes,Customer Success,4.9,Portal,v2.0,LTS,Low,Yes,Yes
REC004757,CUST004757,SUB004757,Business,Premium,2023-10-14,2024-01-12,Annual,799,20,115.06,754.26,Paid,Bank Transfer,Yes,1,Active,F0068,Billing,Copilot,AI,Reports,2023-12-08,114,19,302,75.5,45.6,Adopted,58,Failed,4,Tablet,Germany,TKT004757,2024-04-29 00:00:00,141,2024-04-30 20:00:00,Billing,Critical,Pending,44,Yes,Customer Success,4,Email,v2.0,Beta,Low,No,No
REC004758,CUST004758,SUB004758,Business,Premium,2024-04-16,2025-04-16,Quarterly,799,20,115.06,754.26,Paid,PayPal,No,7,Active,F0146,Billing,Invoice,AI,Reports,2024-08-22,138,25,371,185.5,55.2,Power User,74,Success,2,Desktop,Singapore,TKT004758,2025-01-09 00:00:00,121,2025-01-09 05:00:00,Feature Request,High,Open,5,No,Customer Success,4.7,Email,v2.0,Beta,Low,No,Yes
REC004759,CUST004759,SUB004759,Business,Premium,2024-03-01,2025-03-01,Annual,799,0,143.82,942.82,Paid,PayPal,Yes,1,Active,F0049,AI Assistant,Dashboard,AI,Workflow,2024-05-15,82,25,227,56.8,32.8,Adopted,37,Failed,4,Desktop,Germany,TKT004759,2024-08-28 00:00:00,13,2024-08-30 04:00:00,Billing,High,Open,52,No,Customer Success,3.4,Email,v2.2,LTS,Medium,No,No
REC004760,CUST004760,SUB004760,Business,Premium,2023-11-19,2024-02-17,Quarterly,799,20,115.06,754.26,Paid,Card,Yes,5,Active,F0092,Security,Forecasting,Premium,Reports,2024-02-27,28,11,83,10.4,11.2,New,15,Success,7,Mobile,India,TKT004760,2024-09-11 00:00:00,48,2024-09-11 11:00:00,Login,Medium,Resolved,11,No,Billing,2.9,Portal,v3.0,Stable,High,No,Yes
REC004761,CUST004761,SUB004761,Business,Premium,2023-07-30,2023-10-28,Annual,799,15,122.25,801.4,Paid,PayPal,No,0,Active,F0153,Security,SSO,Core,Copilot,2023-10-10,181,22,511,255.5,72.4,Power User,87,Failed,2,Desktop,Germany,TKT004761,2024-01-26 00:00:00,133,2024-01-29 04:00:00,Login,Critical,Closed,76,Yes,Engineering,4.9,Email,v2.0,LTS,Low,Yes,Yes
REC004762,CUST004762,SUB004762,Business,Premium,2023-10-31,2024-01-29,Annual,799,0,143.82,942.82,Paid,Bank Transfer,No,7,Active,F0023,Analytics,Invoice,AI,SSO,2023-12-11,239,15,705,100.7,95.6,Power User,100,Success,2,Mobile,Germany,TKT004762,2024-06-22 00:00:00,106,2024-06-22 07:00:00,Billing,Medium,Open,7,No,Customer Success,4.9,Portal,v2.2,Beta,Low,Yes,Yes
REC004763,CUST004763,SUB004763,Business,Premium,2024-02-08,2024-03-09,Quarterly,799,5,136.63,895.68,Failed,Bank Transfer,No,2,Active,F0225,Analytics,Workflow,Premium,Forecasting,2024-04-28,206,18,571,81.6,82.4,Power User,100,Failed,2,Mobile,India,TKT004763,2024-07-23 00:00:00,75,2024-07-24 16:00:00,Billing,Medium,Closed,40,No,Support,4.7,Email,v3.0,Beta,Low,Yes,Yes
REC004764,CUST004764,SUB004764,Business,Premium,2023-05-05,2024-05-04,Quarterly,799,20,115.06,754.26,Paid,Card,No,5,Active,F0201,Reporting,Forecasting,Premium,SSO,2023-06-11,179,14,499,99.8,71.6,Power User,87,Success,3,Tablet,USA,TKT004764,2024-01-16 00:00:00,92,2024-01-18 17:00:00,Billing,Critical,Open,65,Yes,Engineering,4.5,Portal,v2.2,LTS,Low,Yes,Yes
REC004765,CUST004765,SUB004765,Business,Premium,2023-12-11,2024-03-10,Annual,799,20,115.06,754.26,Paid,Bank Transfer,Yes,5,Active,F0094,AI Assistant,API,AI,Copilot,2024-05-04,157,15,439,87.8,62.8,Power User,83,Failed,1,Mobile,UK,TKT004765,2024-05-08 00:00:00,125,2024-05-11 09:00:00,Login,Low,Closed,81,Yes,Engineering,4.7,Portal,v2.1,Beta,Low,No,No
REC004766,CUST004766,SUB004766,Business,Premium,2024-01-09,2025-01-08,Quarterly,799,0,143.82,942.82,Paid,UPI,Yes,6,Active,F0070,Security,Invoice,Core,Workflow,2024-03-01,140,16,385,48.1,56,Power User,83,Failed,0,Tablet,USA,TKT004766,2024-02-25 00:00:00,107,2024-02-26 14:00:00,Technical,Critical,Closed,38,No,Billing,4.9,Phone,v2.2,Beta,Low,Yes,Yes
REC004767,CUST004767,SUB004767,Business,Premium,2023-02-20,2023-05-21,Quarterly,799,0,143.82,942.82,Paid,Bank Transfer,Yes,4,Active,F0249,Integrations,Dashboard,Premium,Dashboard,2023-05-02,238,17,651,325.5,95.2,Power User,100,Failed,0,Mobile,USA,TKT004767,2023-12-06 00:00:00,23,2023-12-08 15:00:00,Login,Critical,Closed,63,No,Engineering,4.8,Portal,v2.0,Beta,Low,No,Yes
REC004768,CUST004768,SUB004768,Business,Premium,2023-04-20,2024-04-19,Monthly,799,15,122.25,801.4,Paid,PayPal,No,5,Active,F0159,Reporting,SSO,Premium,Copilot,2023-08-10,50,20,119,119,20,Adopted,29,Failed,1,Mobile,USA,TKT004768,2023-09-04 00:00:00,57,2023-09-04 21:00:00,Feature Request,Low,Resolved,21,Yes,Billing,5,Chat,v3.0,LTS,Low,No,Yes
REC004769,CUST004769,SUB004769,Business,Premium,2023-05-12,2023-08-10,Quarterly,799,15,122.25,801.4,Paid,UPI,No,5,Active,F0153,AI Assistant,Dashboard,Core,Forecasting,2023-07-23,184,13,503,83.8,73.6,Power User,87,Failed,0,Tablet,India,TKT004769,2023-05-22 00:00:00,86,2023-05-22 05:00:00,Login,Low,Open,5,Yes,Customer Success,5,Chat,v3.0,Beta,Low,No,No
REC004770,CUST004770,SUB004770,Business,Premium,2023-09-23,2023-10-23,Monthly,799,5,136.63,895.68,Paid,Bank Transfer,Yes,2,Active,F0225,AI Assistant,Workflow,Core,SSO,2024-01-26,27,22,72,12,10.8,New,15,Failed,6,Tablet,USA,TKT004770,2024-05-19 00:00:00,160,2024-05-22 14:00:00,Technical,Low,Pending,86,Yes,Support,3.5,Portal,v2.2,Stable,Medium,No,No
REC004771,CUST004771,SUB004771,Business,Premium,2024-01-22,2025-01-21,Annual,799,10,129.44,848.54,Paid,Bank Transfer,No,3,Active,F0073,Integrations,Forecasting,Core,Copilot,2024-04-12,121,20,337,112.3,48.4,Power User,53,Failed,2,Desktop,Singapore,TKT004771,2024-10-15 00:00:00,86,2024-10-18 18:00:00,Feature Request,Low,Pending,90,Yes,Billing,4,Phone,v2.2,Beta,Low,No,No
REC004772,CUST004772,SUB004772,Business,Premium,2023-08-01,2023-08-31,Quarterly,799,10,129.44,848.54,Failed,UPI,No,0,Active,F0160,Security,SSO,Core,Invoice,2024-02-12,205,6,542,135.5,82,Power User,100,Failed,3,Mobile,UK,TKT004772,2023-10-06 00:00:00,26,2023-10-07 06:00:00,Feature Request,Medium,Closed,30,No,Support,4.2,Chat,v2.1,LTS,Low,Yes,Yes
REC004773,CUST004773,SUB004773,Business,Premium,2023-09-01,2023-11-30,Monthly,799,5,136.63,895.68,Paid,Card,No,4,Active,F0021,AI Assistant,Copilot,Core,Reports,2023-12-11,186,16,506,63.2,74.4,Power User,100,Success,4,Mobile,Singapore,TKT004773,2023-11-15 00:00:00,82,2023-11-17 18:00:00,Feature Request,Critical,Closed,66,No,Support,4.1,Chat,v3.0,Beta,Low,Yes,No
REC004774,CUST004774,SUB004774,Business,Premium,2023-07-14,2024-07-13,Monthly,799,5,136.63,895.68,Paid,Card,No,2,Active,F0159,Integrations,API,AI,SSO,2023-12-08,138,12,396,132,55.2,Power User,46,Failed,2,Tablet,Singapore,TKT004774,2024-02-14 00:00:00,34,2024-02-14 05:00:00,Billing,Critical,Resolved,5,No,Support,4.2,Phone,v2.0,Stable,Low,No,Yes
REC004775,CUST004775,SUB004775,Business,Premium,2023-04-20,2024-04-19,Monthly,799,15,122.25,801.4,Paid,UPI,No,5,Active,F0080,Analytics,Reports,Core,Dashboard,2023-06-04,129,14,350,175,51.6,Power User,55,Success,4,Desktop,Germany,TKT004775,2023-09-24 00:00:00,131,2023-09-27 06:00:00,Billing,Medium,Resolved,78,Yes,Support,3.5,Chat,v2.2,Stable,Medium,No,Yes
REC004776,CUST004776,SUB004776,Enterprise,Premium,2023-09-15,2023-10-15,Monthly,2499,10,404.84,2653.94,Paid,PayPal,Yes,7,Active,F0164,CRM,Forecasting,AI,Invoice,2023-12-12,188,15,527,105.4,75.2,Power User,87,Failed,2,Mobile,UK,TKT004776,2023-09-29 00:00:00,39,2023-10-01 17:00:00,Feature Request,High,Closed,65,No,Support,4.1,Phone,v2.2,Beta,Low,No,Yes
REC004777,CUST004777,SUB004777,Enterprise,Premium,2023-07-19,2023-08-18,Annual,2499,10,404.84,2653.94,Paid,PayPal,Yes,0,Active,F0148,CRM,Forecasting,Core,Dashboard,2023-08-08,221,10,623,89,88.4,Power User,100,Failed,0,Desktop,USA,TKT004777,2024-01-27 00:00:00,98,2024-01-28 06:00:00,Billing,Medium,Pending,30,Yes,Billing,4.9,Email,v2.2,Beta,Low,No,Yes
REC004778,CUST004778,SUB004778,Enterprise,Premium,2023-03-14,2023-06-12,Quarterly,2499,10,404.84,2653.94,Paid,Bank Transfer,No,8,Active,F0128,Reporting,Workflow,Core,Reports,2023-08-13,223,21,655,327.5,89.2,Power User,100,Failed,0,Desktop,Germany,TKT004778,2023-04-22 00:00:00,96,2023-04-25 03:00:00,Technical,Medium,Open,75,Yes,Billing,5,Chat,v3.0,Stable,Low,No,No
REC004779,CUST004779,SUB004779,Enterprise,Premium,2023-04-06,2023-05-06,Monthly,2499,5,427.33,2801.38,Paid,Card,No,5,Active,F0034,Billing,Invoice,Premium,Dashboard,2023-05-05,170,20,492,70.3,68,Power User,72,Failed,1,Desktop,UK,TKT004779,2023-11-22 00:00:00,48,2023-11-22 19:00:00,Feature Request,Low,Resolved,19,No,Customer Success,5,Phone,v2.2,Beta,Low,No,No
REC004780,CUST004780,SUB004780,Enterprise,Premium,2023-12-09,2024-01-08,Monthly,2499,0,449.82,2948.82,Paid,Bank Transfer,Yes,6,Active,F0097,Security,Workflow,Core,Reports,2024-04-09,97,16,254,63.5,38.8,Adopted,61,Success,2,Tablet,India,TKT004780,2024-04-26 00:00:00,175,2024-04-26 20:00:00,Feature Request,Low,Open,20,Yes,Billing,4.7,Chat,v2.2,Stable,Low,No,No
REC004781,CUST004781,SUB004781,Enterprise,Premium,2023-02-12,2023-05-13,Quarterly,2499,5,427.33,2801.38,Paid,PayPal,No,3,Active,F0120,Integrations,Forecasting,Premium,API,2023-03-15,240,18,634,317,96,Power User,100,Failed,0,Mobile,Germany,TKT004781,2023-04-20 00:00:00,124,2023-04-23 22:00:00,Feature Request,Low,Open,94,Yes,Engineering,5,Portal,v2.1,LTS,Low,No,Yes
REC004782,CUST004782,SUB004782,Enterprise,Premium,2024-04-27,2024-07-26,Quarterly,2499,0,449.82,2948.82,Paid,PayPal,No,8,Active,F0151,CRM,Workflow,Premium,Copilot,2024-08-05,41,15,90,90,16.4,Adopted,15,Failed,1,Tablet,UK,TKT004782,2024-07-28 00:00:00,103,2024-07-31 01:00:00,Feature Request,Medium,Resolved,73,Yes,Engineering,4.2,Portal,v2.1,LTS,Low,Yes,Yes
REC004783,CUST004783,SUB004783,Enterprise,Premium,2024-04-29,2025-04-29,Monthly,2499,10,404.84,2653.94,Paid,Card,No,5,Active,F0240,Reporting,API,AI,Dashboard,2024-08-17,163,25,468,117,65.2,Power User,79,Success,2,Desktop,USA,TKT004783,2024-05-07 00:00:00,22,2024-05-08 14:00:00,Billing,Low,Closed,38,No,Support,3.9,Portal,v2.2,Beta,Medium,No,Yes
REC004784,CUST004784,SUB004784,Enterprise,Premium,2023-11-01,2024-01-30,Annual,2499,0,449.82,2948.82,Paid,Bank Transfer,No,1,Active,F0246,CRM,API,AI,Dashboard,2023-12-12,113,16,340,85,45.2,Adopted,65,Success,1,Mobile,India,TKT004784,2023-12-06 00:00:00,127,2023-12-06 13:00:00,Technical,High,Pending,13,No,Customer Success,5,Phone,v3.0,Beta,Low,Yes,Yes
REC004785,CUST004785,SUB004785,Enterprise,Premium,2023-02-25,2023-03-27,Monthly,2499,15,382.35,2506.5,Paid,PayPal,No,6,Active,F0064,Reporting,Copilot,Core,Forecasting,2023-07-07,98,15,280,70,39.2,Adopted,69,Success,6,Desktop,USA,TKT004785,2023-08-05 00:00:00,136,2023-08-08 22:00:00,Billing,Low,Open,94,Yes,Billing,2.9,Phone,v2.1,LTS,High,Yes,No
REC004786,CUST004786,SUB004786,Enterprise,Premium,2024-01-23,2025-01-22,Quarterly,2499,0,449.82,2948.82,Paid,Card,No,1,Active,F0083,Security,Invoice,Core,Reports,2024-04-19,171,26,504,100.8,68.4,Power User,100,Success,2,Desktop,Germany,TKT004786,2024-03-17 00:00:00,78,2024-03-19 14:00:00,Integration,Low,Resolved,62,Yes,Billing,4.3,Phone,v3.0,Beta,Low,Yes,No
REC004787,CUST004787,SUB004787,Enterprise,Premium,2023-08-10,2024-08-09,Annual,2499,20,359.86,2359.06,Paid,PayPal,No,7,Active,F0116,AI Assistant,Invoice,AI,SSO,2024-01-03,238,16,643,91.9,95.2,Power User,100,Failed,5,Desktop,Singapore,TKT004787,2024-05-10 00:00:00,165,2024-05-10 11:00:00,Integration,Low,Closed,11,Yes,Customer Success,3.9,Chat,v2.2,Stable,Medium,No,Yes
REC004788,CUST004788,SUB004788,Enterprise,Premium,2024-02-05,2024-03-06,Quarterly,2499,10,404.84,2653.94,Paid,Card,Yes,5,Active,F0028,Reporting,API,AI,Forecasting,2024-07-09,146,21,393,78.6,58.4,Power User,63,Success,0,Mobile,India,TKT004788,2024-04-16 00:00:00,140,2024-04-17 16:00:00,Login,Low,Resolved,40,No,Engineering,4.8,Email,v3.0,LTS,Low,Yes,No
REC004789,CUST004789,SUB004789,Enterprise,Premium,2023-06-04,2023-09-02,Annual,2499,20,359.86,2359.06,Paid,Card,No,7,Active,F0185,Billing,SSO,AI,Workflow,2023-11-13,246,17,657,109.5,98.4,Power User,100,Success,2,Mobile,USA,TKT004789,2023-11-01 00:00:00,157,2023-11-01 14:00:00,Technical,Critical,Pending,14,No,Engineering,4.4,Email,v2.2,Stable,Low,Yes,Yes
REC004790,CUST004790,SUB004790,Enterprise,Premium,2024-04-15,2024-05-15,Monthly,2499,0,449.82,2948.82,Paid,PayPal,Yes,6,Active,F0186,Automation,Workflow,AI,Reports,2024-09-28,153,15,438,109.5,61.2,Power User,80,Success,1,Tablet,India,TKT004790,2024-05-21 00:00:00,79,2024-05-24 04:00:00,Integration,High,Open,76,No,Customer Success,4.3,Chat,v2.2,LTS,Low,No,Yes
REC004791,CUST004791,SUB004791,Starter,Standard,2023-12-09,2024-01-08,Quarterly,99,15,15.15,99.3,Paid,PayPal,Yes,6,Active,F0025,Billing,Copilot,AI,Dashboard,2024-05-27,62,18,160,80,24.8,Adopted,33,Failed,3,Mobile,UK,TKT004791,2024-01-25 00:00:00,173,2024-01-25 12:00:00,Login,Low,Resolved,12,Yes,Customer Success,4.5,Chat,v3.0,LTS,Low,Yes,No
REC004792,CUST004792,SUB004792,Starter,Standard,2023-06-20,2023-07-20,Quarterly,99,5,16.93,110.98,Paid,Bank Transfer,Yes,3,Active,F0050,CRM,Forecasting,Core,Workflow,2023-06-21,129,16,369,46.1,51.6,Power User,75,Success,0,Tablet,USA,TKT004792,2023-07-29 00:00:00,126,2023-07-30 16:00:00,Billing,Low,Pending,40,Yes,Support,4.8,Chat,v2.2,Stable,Low,No,No
REC004793,CUST004793,SUB004793,Starter,Standard,2023-08-25,2024-08-24,Quarterly,99,20,14.26,93.46,Paid,Bank Transfer,Yes,3,Active,F0249,CRM,Copilot,Premium,Forecasting,2024-03-08,52,26,129,43,20.8,Adopted,17,Success,2,Tablet,UK,TKT004793,2024-03-02 00:00:00,176,2024-03-04 06:00:00,Feature Request,Low,Closed,54,Yes,Billing,4.4,Portal,v2.0,Beta,Low,Yes,No
REC004794,CUST004794,SUB004794,Starter,Standard,2023-09-29,2023-12-28,Annual,99,0,17.82,116.82,Paid,Bank Transfer,No,0,Active,F0202,AI Assistant,Reports,Premium,Copilot,2024-01-18,213,21,604,120.8,85.2,Power User,89,Failed,5,Desktop,USA,TKT004794,2024-02-05 00:00:00,21,2024-02-05 05:00:00,Login,Medium,Resolved,5,Yes,Support,3.8,Portal,v2.2,Stable,Medium,No,Yes
REC004795,CUST004795,SUB004795,Starter,Standard,2023-04-12,2024-04-11,Monthly,99,0,17.82,116.82,Paid,Card,Yes,1,Active,F0060,CRM,Dashboard,Premium,Forecasting,2023-07-18,130,18,339,113,52,Power User,54,Failed,3,Tablet,India,TKT004795,2023-07-28 00:00:00,77,2023-07-30 05:00:00,Feature Request,Medium,Open,53,Yes,Support,4,Email,v2.2,Stable,Low,Yes,Yes
REC004796,CUST004796,SUB004796,Starter,Standard,2023-06-28,2024-06-27,Quarterly,99,5,16.93,110.98,Paid,UPI,No,0,Active,F0037,Automation,Copilot,AI,Invoice,2023-10-29,181,13,494,98.8,72.4,Power User,75,Failed,4,Mobile,India,TKT004796,2024-02-27 00:00:00,100,2024-03-01 01:00:00,Integration,Critical,Open,73,Yes,Engineering,3.7,Portal,v3.0,Beta,Medium,Yes,No
REC004797,CUST004797,SUB004797,Starter,Standard,2023-05-07,2023-08-05,Annual,99,5,16.93,110.98,Paid,Bank Transfer,No,2,Active,F0018,Integrations,SSO,Premium,Forecasting,2023-07-30,88,23,254,36.3,35.2,Adopted,34,Success,2,Mobile,UK,TKT004797,2024-01-10 00:00:00,128,2024-01-10 17:00:00,Integration,Critical,Resolved,17,Yes,Billing,4.5,Chat,v3.0,LTS,Low,Yes,No
REC004798,CUST004798,SUB004798,Starter,Standard,2024-03-18,2024-04-17,Monthly,99,0,17.82,116.82,Paid,UPI,No,6,Active,F0060,Security,API,AI,SSO,2024-08-02,165,11,461,57.6,66,Power User,84,Failed,1,Tablet,Germany,TKT004798,2024-05-12 00:00:00,52,2024-05-13 20:00:00,Feature Request,High,Resolved,44,No,Billing,4.4,Phone,v2.0,LTS,Low,No,No
REC004799,CUST004799,SUB004799,Starter,Standard,2024-04-07,2024-07-06,Quarterly,99,0,17.82,116.82,Paid,Bank Transfer,Yes,6,Active,F0013,Reporting,SSO,Core,Reports,2024-06-04,248,23,696,99.4,99.2,Power User,100,Success,0,Desktop,Germany,TKT004799,2024-05-22 00:00:00,53,2024-05-23 02:00:00,Feature Request,Critical,Resolved,26,Yes,Billing,4.8,Email,v3.0,Beta,Low,No,No
REC004800,CUST004800,SUB004800,Starter,Standard,2023-08-15,2023-09-14,Monthly,99,10,16.04,105.14,Paid,Bank Transfer,Yes,4,Active,F0167,CRM,Reports,Core,Forecasting,2023-09-20,139,23,413,137.7,55.6,Power User,69,Failed,2,Tablet,UK,TKT004800,2023-11-10 00:00:00,180,2023-11-13 22:00:00,Login,High,Closed,94,Yes,Customer Success,4,Email,v2.0,Stable,Low,No,No
REC004801,CUST004801,SUB004801,Growth,Standard,2023-03-26,2024-03-25,Monthly,299,20,43.06,282.26,Paid,Card,No,8,Active,F0003,Reporting,Reports,Premium,API,2023-06-01,120,11,344,49.1,48,Power User,51,Success,2,Mobile,Singapore,TKT004801,2023-04-25 00:00:00,82,2023-04-25 15:00:00,Feature Request,Critical,Open,15,No,Customer Success,4.4,Portal,v2.0,Beta,Low,Yes,No
REC004802,CUST004802,SUB004802,Growth,Standard,2023-02-15,2024-02-15,Annual,299,0,53.82,352.82,Pending,Card,No,0,Active,F0172,Billing,Dashboard,Core,Invoice,2023-04-24,31,13,79,9.9,12.4,New,15,Failed,5,Mobile,Germany,TKT004802,2023-07-07 00:00:00,167,2023-07-08 06:00:00,Login,High,Pending,30,No,Engineering,3.2,Portal,v2.2,Beta,Medium,Yes,No
REC004803,CUST004803,SUB004803,Growth,Standard,2024-01-08,2025-01-07,Monthly,299,0,53.82,352.82,Paid,Card,Yes,7,Active,F0200,Reporting,Dashboard,Core,Invoice,2024-01-19,162,13,458,114.5,64.8,Power User,85,Success,0,Tablet,UK,TKT004803,2024-02-09 00:00:00,43,2024-02-09 08:00:00,Billing,Medium,Resolved,8,No,Engineering,5,Chat,v2.0,LTS,Low,Yes,No
REC004804,CUST004804,SUB004804,Growth,Standard,2023-09-14,2024-09-13,Annual,299,5,51.13,335.18,Paid,Card,No,4,Active,F0053,Security,Reports,AI,API,2024-03-13,67,11,206,68.7,26.8,Adopted,24,Success,4,Tablet,Singapore,TKT004804,2024-04-11 00:00:00,169,2024-04-13 18:00:00,Technical,Low,Resolved,66,Yes,Support,3.6,Email,v3.0,Beta,Medium,Yes,Yes
