customer_id,customer_code,company_name,industry,company_size,customer_segment,employee_count,annual_revenue_usd,country,region,city,signup_date,first_login_date,last_login_date,login_count,customer_tenure_months,organization_age,account_manager_id,customer_status,customer_type
CUST001068,CC001068,Fusion Consulting 1068,Logistics,Mid-Market,Mid-Market,594,37000000,Japan,Asia,Osaka,2023-04-24,2023-04-30,2024-07-21,838,20,25,AM048,Active,B2B
CUST001069,CC001069,Orbit Consulting 1069,Telecommunications,Mid-Market,Mid-Market,529,34000000,France,Europe,Paris,2022-07-03,2022-07-10,2023-04-05,675,29,18,AM049,Active,B2B
CUST001070,CC001070,Bright Consulting 1070,Real Estate,Mid-Market,Mid-Market,334,28000000,UAE,Middle East,Dubai,2024-03-15,2024-03-19,2024-12-07,136,9,8,AM050,Active,B2B
CUST001071,CC001071,NextGen Consulting 1071,Pharmaceuticals,Mid-Market,Mid-Market,289,44000000,India,South Asia,Bengaluru,2022-12-08,2022-12-11,2023-12-13,324,24,18,AM051,Active,B2B
CUST001072,CC001072,Alpha Consulting 1072,Hospitality,Mid-Market,Mid-Market,949,27000000,USA,North America,Austin,2023-12-24,2023-12-26,2024-12-31,23,12,18,AM052,Active,B2B
CUST001073,CC001073,Vision Consulting 1073,Insurance,Mid-Market,Mid-Market,538,32000000,UK,Europe,Manchester,2023-02-20,2023-02-20,2024-07-17,794,22,34,AM053,Inactive,B2B
CUST001074,CC001074,Core Consulting 1074,Consulting,Mid-Market,Mid-Market,657,24000000,Canada,North America,Toronto,2024-01-11,2024-01-14,2024-12-31,543,11,16,AM054,Active,B2B
CUST001075,CC001075,Nexa Consulting 1075,Media,Mid-Market,Mid-Market,815,39000000,Germany,Europe,Hamburg,2024-04-13,2024-04-20,2024-12-31,335,8,7,AM055,Active,B2B
CUST001076,CC001076,Skyline Consulting 1076,Energy,Enterprise,Enterprise,2756,257000000,Singapore,Asia,Singapore,2022-08-03,2022-08-10,2023-12-13,398,28,3,AM056,Active,B2B
CUST001077,CC001077,Pioneer Consulting 1077,Automotive,Enterprise,Enterprise,4578,92000000,Australia,Oceania,Melbourne,2024-01-26,2024-01-26,2024-12-31,362,11,24,AM057,Active,B2B
CUST001078,CC001078,Optima Consulting 1078,Agriculture,Enterprise,Enterprise,2743,235000000,Japan,Asia,Osaka,2024-02-21,2024-02-25,2024-12-31,596,10,3,AM058,Active,B2B
CUST001079,CC001079,Elevate Consulting 1079,Construction,Enterprise,Enterprise,4777,95000000,France,Europe,Paris,2022-12-05,2022-12-11,2024-02-04,415,24,15,AM059,Active,B2B
CUST001080,CC001080,Pulse Consulting 1080,Government,Enterprise,Enterprise,2582,108000000,UAE,Middle East,Abu Dhabi,2022-04-22,2022-04-27,2023-12-31,669,32,30,AM060,Active,B2B
CUST001081,CC001081,Apex Labs 1081,Information Technology,Enterprise,Enterprise,1381,103000000,India,South Asia,Hyderabad,2023-11-23,2023-11-25,2024-01-26,42,13,33,AM001,Active,B2B
CUST001082,CC001082,Vertex Labs 1082,Banking & Finance,Enterprise,Enterprise,1284,293000000,USA,North America,Chicago,2022-10-18,2022-10-21,2023-07-16,690,26,20,AM002,Active,B2B
CUST001083,CC001083,Nova Labs 1083,Healthcare,Enterprise,Enterprise,2862,74000000,UK,Europe,Manchester,2023-06-15,2023-06-15,2024-01-06,895,18,22,AM003,Active,B2B
CUST001084,CC001084,BluePeak Labs 1084,Manufacturing,Enterprise,Enterprise,2601,100000000,Canada,North America,Toronto,2022-05-13,2022-05-19,2023-10-20,413,31,6,AM004,Inactive,B2B
CUST001085,CC001085,Quantum Labs 1085,Retail,Enterprise,Enterprise,4545,112000000,Germany,Europe,Berlin,2024-06-10,2024-06-13,2024-12-31,852,6,29,AM005,Active,B2B
CUST001086,CC001086,Prime Labs 1086,E-commerce,Enterprise,Enterprise,2944,100000000,Singapore,Asia,Singapore,2023-08-25,2023-08-28,2024-12-31,297,16,31,AM006,Active,B2B
CUST001087,CC001087,Zenith Labs 1087,Education,Enterprise,Enterprise,1584,174000000,Australia,Oceania,Sydney,2024-04-24,2024-04-30,2024-12-31,553,8,17,AM007,Active,B2B
CUST001088,CC001088,Fusion Labs 1088,Logistics,Enterprise,Enterprise,3331,285000000,Japan,Asia,Osaka,2023-04-17,2023-04-24,2024-12-31,769,20,4,AM008,Active,B2B
CUST001089,CC001089,Orbit Labs 1089,Telecommunications,Enterprise,Enterprise,3647,285000000,France,Europe,Lyon,2022-12-22,2022-12-26,2024-02-29,440,24,13,AM009,Active,B2B
CUST001090,CC001090,Bright Labs 1090,Real Estate,Enterprise,Enterprise,4686,218000000,UAE,Middle East,Abu Dhabi,2023-04-14,2023-04-20,2023-11-23,417,20,8,AM010,Active,B2B
CUST001091,CC001091,NextGen Labs 1091,Pharmaceuticals,Small,Startup,7,345000,India,South Asia,Bengaluru,2022-10-08,2022-10-12,2023-01-18,520,26,15,AM011,Active,B2B
CUST001092,CC001092,Alpha Labs 1092,Hospitality,Small,Startup,40,224000,USA,North America,Seattle,2022-03-20,2022-03-21,2023-09-18,434,33,22,AM012,Active,B2B
CUST001093,CC001093,Vision Labs 1093,Insurance,Small,Startup,21,312000,UK,Europe,Leeds,2022-02-15,2022-02-22,2022-04-20,669,34,6,AM013,Active,B2B
CUST001094,CC001094,Core Labs 1094,Consulting,Small,Startup,34,490000,Canada,North America,Vancouver,2024-02-03,2024-02-09,2024-09-25,53,10,27,AM014,Active,B2B
CUST001095,CC001095,Nexa Labs 1095,Media,Small,Startup,12,826000,Germany,Europe,Berlin,2022-12-01,2022-12-08,2024-05-17,84,24,31,AM015,Active,B2B
CUST001096,CC001096,Skyline Labs 1096,Energy,Small,Startup,47,348000,Singapore,Asia,Singapore,2022-05-24,2022-05-31,2023-04-11,189,31,12,AM016,Active,B2B
CUST001097,CC001097,Pioneer Labs 1097,Automotive,Small,Startup,43,202000,Australia,Oceania,Sydney,2022-10-29,2022-10-30,2024-05-29,187,26,27,AM017,Active,B2B
CUST001098,CC001098,Optima Labs 1098,Agriculture,Small,Startup,5,793000,Japan,Asia,Osaka,2022-06-07,2022-06-14,2023-07-15,236,30,13,AM018,Active,B2B
CUST001099,CC001099,Elevate Labs 1099,Construction,Small,Startup,48,645000,France,Europe,Paris,2023-03-29,2023-03-29,2024-12-31,671,21,35,AM019,Active,B2B
CUST001100,CC001100,Pulse Labs 1100,Government,Small,Startup,47,205000,UAE,Middle East,Abu Dhabi,2023-12-08,2023-12-12,2024-12-31,627,12,5,AM020,Active,B2B
CUST001101,CC001101,Apex Group 1101,Information Technology,SMB,SMB,247,7000000,India,South Asia,Bengaluru,2022-09-13,2022-09-18,2023-06-19,108,27,14,AM021,Active,B2B
CUST001102,CC001102,Vertex Group 1102,Banking & Finance,SMB,SMB,57,1000000,USA,North America,Seattle,2024-04-20,2024-04-23,2024-07-26,113,8,16,AM022,Active,B2B
CUST001103,CC001103,Nova Group 1103,Healthcare,SMB,SMB,220,3000000,UK,Europe,Leeds,2022-06-21,2022-06-21,2023-09-19,125,30,34,AM023,Active,B2B
CUST001104,CC001104,BluePeak Group 1104,Manufacturing,SMB,SMB,132,4000000,Canada,North America,Calgary,2022-08-01,2022-08-07,2023-11-18,252,28,9,AM024,Active,B2B
CUST001105,CC001105,Quantum Group 1105,Retail,SMB,SMB,141,6000000,Germany,Europe,Berlin,2022-01-16,2022-01-22,2023-12-22,27,35,22,AM025,Active,B2B
CUST001106,CC001106,Prime Group 1106,E-commerce,SMB,SMB,167,4000000,Singapore,Asia,Singapore,2023-11-05,2023-11-09,2024-12-31,59,13,25,AM026,Active,B2B
CUST001107,CC001107,Zenith Group 1107,Education,SMB,SMB,105,7000000,Australia,Oceania,Melbourne,2024-02-25,2024-03-03,2024-07-15,272,10,12,AM027,Inactive,B2B
CUST001108,CC001108,Fusion Group 1108,Logistics,SMB,SMB,203,6000000,Japan,Asia,Nagoya,2023-12-15,2023-12-21,2024-06-04,194,12,23,AM028,Active,B2B
CUST001109,CC001109,Orbit Group 1109,Telecommunications,SMB,SMB,226,6000000,France,Europe,Marseille,2023-05-09,2023-05-10,2024-05-17,638,19,3,AM029,Active,B2B
CUST001110,CC001110,Bright Group 1110,Real Estate,SMB,SMB,164,7000000,UAE,Middle East,Dubai,2023-05-31,2023-05-31,2024-02-23,646,19,3,AM030,Active,B2B
CUST001111,CC001111,NextGen Group 1111,Pharmaceuticals,SMB,SMB,81,5000000,India,South Asia,Bengaluru,2024-01-26,2024-02-01,2024-11-06,76,11,7,AM031,Active,B2B
CUST001112,CC001112,Alpha Group 1112,Hospitality,SMB,SMB,177,5000000,USA,North America,Austin,2022-06-05,2022-06-11,2023-02-05,258,30,4,AM032,Inactive,B2B
CUST001113,CC001113,Vision Group 1113,Insurance,SMB,SMB,203,8000000,UK,Europe,Leeds,2024-06-17,2024-06-22,2024-12-06,340,6,19,AM033,Active,B2B
CUST001114,CC001114,Core Group 1114,Consulting,SMB,SMB,244,1000000,Canada,North America,Calgary,2024-03-21,2024-03-27,2024-12-31,783,9,20,AM034,Active,B2B
CUST001115,CC001115,Nexa Group 1115,Media,SMB,SMB,237,6000000,Germany,Europe,Munich,2022-09-06,2022-09-09,2024-04-13,695,27,5,AM035,Inactive,B2B
CUST001116,CC001116,Skyline Group 1116,Energy,SMB,SMB,225,4000000,Singapore,Asia,Singapore,2023-06-18,2023-06-23,2024-01-26,659,18,30,AM036,Active,B2B
CUST001117,CC001117,Pioneer Group 1117,Automotive,SMB,SMB,175,2000000,Australia,Oceania,Sydney,2022-02-23,2022-02-25,2022-10-22,108,34,10,AM037,Active,B2B
CUST001118,CC001118,Optima Group 1118,Agriculture,SMB,SMB,190,4000000,Japan,Asia,Tokyo,2023-06-04,2023-06-05,2024-09-13,333,18,31,AM038,Active,B2B
CUST001119,CC001119,Elevate Group 1119,Construction,SMB,SMB,100,4000000,France,Europe,Lyon,2022-06-30,2022-07-03,2023-06-08,605,30,20,AM039,Active,B2B
CUST001120,CC001120,Pulse Group 1120,Government,SMB,SMB,212,4000000,UAE,Middle East,Abu Dhabi,2024-06-02,2024-06-09,2024-09-28,422,6,25,AM040,Active,B2B
CUST001121,CC001121,Apex Works 1121,Information Technology,SMB,SMB,170,8000000,India,South Asia,Chennai,2023-06-02,2023-06-08,2023-12-14,35,18,32,AM041,Active,B2B
CUST001122,CC001122,Vertex Works 1122,Banking & Finance,SMB,SMB,159,2000000,USA,North America,Seattle,2023-09-02,2023-09-04,2024-12-31,278,15,13,AM042,Active,B2B
CUST001123,CC001123,Nova Works 1123,Healthcare,SMB,SMB,128,8000000,UK,Europe,Manchester,2023-01-20,2023-01-27,2023-05-10,154,23,23,AM043,Active,B2B
CUST001124,CC001124,BluePeak Works 1124,Manufacturing,SMB,SMB,100,3000000,Canada,North America,Toronto,2022-01-05,2022-01-05,2023-07-01,518,35,25,AM044,Active,B2B
CUST001125,CC001125,Quantum Works 1125,Retail,SMB,SMB,156,7000000,Germany,Europe,Hamburg,2023-01-18,2023-01-24,2024-07-08,671,23,21,AM045,Inactive,B2B
CUST001126,CC001126,Prime Works 1126,E-commerce,SMB,SMB,68,7000000,Singapore,Asia,Singapore,2022-05-08,2022-05-14,2024-01-13,213,31,12,AM046,Active,B2B
CUST001127,CC001127,Zenith Works 1127,Education,SMB,SMB,115,6000000,Australia,Oceania,Perth,2023-12-28,2024-01-04,2024-12-31,728,12,25,AM047,Active,B2B
CUST001128,CC001128,Fusion Works 1128,Logistics,SMB,SMB,148,7000000,Japan,Asia,Nagoya,2022-09-10,2022-09-13,2024-02-14,847,27,4,AM048,Active,B2B
CUST001129,CC001129,Orbit Works 1129,Telecommunications,SMB,SMB,230,1000000,France,Europe,Marseille,2023-11-13,2023-11-15,2024-09-07,712,13,31,AM049,Active,B2B
CUST001130,CC001130,Bright Works 1130,Real Estate,SMB,SMB,113,3000000,UAE,Middle East,Dubai,2022-04-30,2022-05-01,2024-03-20,422,32,26,AM050,Active,B2B
CUST001131,CC001131,NextGen Works 1131,Pharmaceuticals,SMB,SMB,70,4000000,India,South Asia,Chennai,2022-06-19,2022-06-25,2023-04-09,527,30,21,AM051,Inactive,B2B
CUST001132,CC001132,Alpha Works 1132,Hospitality,SMB,SMB,218,7000000,USA,North America,Boston,2022-11-12,2022-11-18,2023-03-19,666,25,8,AM052,Active,B2B
CUST001133,CC001133,Vision Works 1133,Insurance,SMB,SMB,138,3000000,UK,Europe,Manchester,2024-02-06,2024-02-09,2024-12-31,21,10,21,AM053,Inactive,B2B
CUST001134,CC001134,Core Works 1134,Consulting,SMB,SMB,175,1000000,Canada,North America,Toronto,2022-03-13,2022-03-19,2023-10-07,685,33,28,AM054,Active,B2B
CUST001135,CC001135,Nexa Works 1135,Media,SMB,SMB,160,3000000,Germany,Europe,Berlin,2023-01-19,2023-01-21,2023-07-07,513,23,14,AM055,Active,B2B
CUST001136,CC001136,Skyline Works 1136,Energy,SMB,SMB,78,8000000,Singapore,Asia,Singapore,2022-07-10,2022-07-13,2022-10-11,843,29,13,AM056,Active,B2B
CUST001137,CC001137,Pioneer Works 1137,Automotive,SMB,SMB,116,7000000,Australia,Oceania,Melbourne,2023-10-04,2023-10-05,2024-12-31,96,14,12,AM057,Active,B2B
CUST001138,CC001138,Optima Works 1138,Agriculture,SMB,SMB,146,2000000,Japan,Asia,Osaka,2022-03-07,2022-03-12,2022-05-11,504,33,17,AM058,Active,B2B
CUST001139,CC001139,Elevate Works 1139,Construction,SMB,SMB,244,2000000,France,Europe,Paris,2022-03-04,2022-03-08,2022-04-14,114,33,4,AM059,Active,B2B
CUST001140,CC001140,Pulse Works 1140,Government,SMB,SMB,51,7000000,UAE,Middle East,Abu Dhabi,2023-05-13,2023-05-20,2024-05-29,359,19,29,AM060,Active,B2B
CUST001141,CC001141,Apex Platform 1141,Information Technology,SMB,SMB,137,6000000,India,South Asia,Bengaluru,2023-01-05,2023-01-11,2024-03-03,379,23,5,AM001,Active,B2B
CUST001142,CC001142,Vertex Platform 1142,Banking & Finance,SMB,SMB,75,1000000,USA,North America,Chicago,2024-06-10,2024-06-16,2024-12-05,631,6,3,AM002,Active,B2B
CUST001143,CC001143,Nova Platform 1143,Healthcare,SMB,SMB,185,5000000,UK,Europe,Leeds,2024-02-09,2024-02-12,2024-12-31,648,10,30,AM003,Active,B2B
CUST001144,CC001144,BluePeak Platform 1144,Manufacturing,SMB,SMB,171,7000000,Canada,North America,Calgary,2022-07-12,2022-07-12,2024-05-25,32,29,22,AM004,Active,B2B
CUST001145,CC001145,Quantum Platform 1145,Retail,SMB,SMB,61,6000000,Germany,Europe,Hamburg,2023-03-31,2023-04-03,2024-12-31,424,21,33,AM005,Active,B2B
CUST001146,CC001146,Prime Platform 1146,E-commerce,SMB,SMB,70,6000000,Singapore,Asia,Singapore,2023-05-03,2023-05-04,2024-07-01,636,19,20,AM006,Active,B2B
CUST001147,CC001147,Zenith Platform 1147,Education,SMB,SMB,86,1000000,Australia,Oceania,Sydney,2023-05-25,2023-05-26,2024-04-28,187,19,31,AM007,Active,B2B
CUST001148,CC001148,Fusion Platform 1148,Logistics,SMB,SMB,79,8000000,Japan,Asia,Nagoya,2023-07-08,2023-07-11,2024-04-15,189,17,15,AM008,Active,B2B
CUST001149,CC001149,Orbit Platform 1149,Telecommunications,SMB,SMB,218,2000000,France,Europe,Paris,2023-03-22,2023-03-22,2023-10-02,407,21,22,AM009,Active,B2B
CUST001150,CC001150,Bright Platform 1150,Real Estate,SMB,SMB,106,5000000,UAE,Middle East,Abu Dhabi,2023-11-18,2023-11-19,2024-05-06,107,13,33,AM010,Active,B2B
CUST001151,CC001151,NextGen Platform 1151,Pharmaceuticals,Mid-Market,Mid-Market,590,24000000,India,South Asia,Mumbai,2024-02-24,2024-02-25,2024-12-31,401,10,23,AM011,Active,B2B
CUST001152,CC001152,Alpha Platform 1152,Hospitality,Mid-Market,Mid-Market,992,34000000,USA,North America,Boston,2024-05-26,2024-06-01,2024-12-31,280,7,16,AM012,Active,B2B
CUST001153,CC001153,Vision Platform 1153,Insurance,Mid-Market,Mid-Market,339,17000000,UK,Europe,London,2022-12-15,2022-12-18,2023-05-15,145,24,25,AM013,Active,B2B
CUST001154,CC001154,Core Platform 1154,Consulting,Mid-Market,Mid-Market,639,46000000,Canada,North America,Calgary,2022-01-02,2022-01-06,2022-04-09,882,35,14,AM014,Active,B2B
CUST001155,CC001155,Nexa Platform 1155,Media,Mid-Market,Mid-Market,683,30000000,Germany,Europe,Munich,2024-03-27,2024-03-29,2024-12-31,124,9,16,AM015,Active,B2B
CUST001156,CC001156,Skyline Platform 1156,Energy,Mid-Market,Mid-Market,801,39000000,Singapore,Asia,Singapore,2022-05-29,2022-06-02,2023-02-11,711,31,33,AM016,Active,B2B
CUST001157,CC001157,Pioneer Platform 1157,Automotive,Mid-Market,Mid-Market,865,28000000,Australia,Oceania,Sydney,2024-02-04,2024-02-04,2024-12-31,331,10,22,AM017,Active,B2B
CUST001158,CC001158,Optima Platform 1158,Agriculture,Mid-Market,Mid-Market,955,17000000,Japan,Asia,Osaka,2024-05-18,2024-05-25,2024-12-31,521,7,15,AM018,Active,B2B
CUST001159,CC001159,Elevate Platform 1159,Construction,Mid-Market,Mid-Market,635,13000000,France,Europe,Lyon,2022-06-06,2022-06-09,2023-02-24,809,30,5,AM019,Active,B2B
CUST001160,CC001160,Pulse Platform 1160,Government,Mid-Market,Mid-Market,749,35000000,UAE,Middle East,Abu Dhabi,2024-04-14,2024-04-16,2024-06-07,360,8,27,AM020,Active,B2B
CUST001161,CC001161,Apex Dynamics 1161,Information Technology,Mid-Market,Mid-Market,734,32000000,India,South Asia,Chennai,2023-02-05,2023-02-06,2024-08-29,304,22,20,AM021,Active,B2B
CUST001162,CC001162,Vertex Dynamics 1162,Banking & Finance,Mid-Market,Mid-Market,449,45000000,USA,North America,Chicago,2022-04-10,2022-04-12,2023-04-08,885,32,5,AM022,Inactive,B2B
CUST001163,CC001163,Nova Dynamics 1163,Healthcare,Mid-Market,Mid-Market,561,39000000,UK,Europe,Leeds,2022-06-17,2022-06-19,2023-10-14,313,30,32,AM023,Active,B2B
CUST001164,CC001164,BluePeak Dynamics 1164,Manufacturing,Mid-Market,Mid-Market,464,23000000,Canada,North America,Calgary,2022-07-20,2022-07-20,2023-08-24,709,29,8,AM024,Active,B2B
CUST001165,CC001165,Quantum Dynamics 1165,Retail,Mid-Market,Mid-Market,401,34000000,Germany,Europe,Munich,2023-11-27,2023-11-29,2024-02-24,379,13,8,AM025,Inactive,B2B
CUST001166,CC001166,Prime Dynamics 1166,E-commerce,Mid-Market,Mid-Market,433,13000000,Singapore,Asia,Singapore,2023-06-12,2023-06-17,2024-12-31,167,18,29,AM026,Active,B2B
CUST001167,CC001167,Zenith Dynamics 1167,Education,Mid-Market,Mid-Market,663,25000000,Australia,Oceania,Sydney,2022-05-02,2022-05-05,2023-07-15,324,31,33,AM027,Active,B2B
CUST001168,CC001168,Fusion Dynamics 1168,Logistics,Mid-Market,Mid-Market,426,34000000,Japan,Asia,Nagoya,2024-03-25,2024-03-26,2024-12-31,296,9,26,AM028,Active,B2B
CUST001169,CC001169,Orbit Dynamics 1169,Telecommunications,Mid-Market,Mid-Market,705,33000000,France,Europe,Paris,2022-05-03,2022-05-04,2022-08-26,515,31,9,AM029,Active,B2B
CUST001170,CC001170,Bright Dynamics 1170,Real Estate,Mid-Market,Mid-Market,771,24000000,UAE,Middle East,Dubai,2023-08-24,2023-08-31,2024-07-06,828,16,8,AM030,Active,B2B
CUST001171,CC001171,NextGen Dynamics 1171,Pharmaceuticals,Mid-Market,Mid-Market,643,40000000,India,South Asia,Chennai,2022-11-02,2022-11-04,2023-03-15,80,25,22,AM031,Active,B2B
CUST001172,CC001172,Alpha Dynamics 1172,Hospitality,Mid-Market,Mid-Market,800,21000000,USA,North America,Chicago,2024-04-12,2024-04-12,2024-12-31,515,8,35,AM032,Active,B2B
CUST001173,CC001173,Vision Dynamics 1173,Insurance,Mid-Market,Mid-Market,848,44000000,UK,Europe,Leeds,2024-04-18,2024-04-19,2024-12-17,200,8,9,AM033,Active,B2B
CUST001174,CC001174,Core Dynamics 1174,Consulting,Mid-Market,Mid-Market,961,21000000,Canada,North America,Toronto,2023-07-23,2023-07-30,2024-07-15,55,17,9,AM034,Active,B2B
CUST001175,CC001175,Nexa Dynamics 1175,Media,Mid-Market,Mid-Market,461,20000000,Germany,Europe,Berlin,2023-07-30,2023-08-03,2023-10-07,142,17,7,AM035,Active,B2B
CUST001176,CC001176,Skyline Dynamics 1176,Energy,Enterprise,Enterprise,2489,199000000,Singapore,Asia,Singapore,2023-03-10,2023-03-10,2023-12-19,62,21,21,AM036,Inactive,B2B
CUST001177,CC001177,Pioneer Dynamics 1177,Automotive,Enterprise,Enterprise,3127,291000000,Australia,Oceania,Melbourne,2023-11-06,2023-11-13,2024-05-04,726,13,33,AM037,Active,B2B
CUST001178,CC001178,Optima Dynamics 1178,Agriculture,Enterprise,Enterprise,4730,150000000,Japan,Asia,Nagoya,2023-07-06,2023-07-09,2023-11-17,257,17,4,AM038,Active,B2B
CUST001179,CC001179,Elevate Dynamics 1179,Construction,Enterprise,Enterprise,1580,136000000,France,Europe,Paris,2022-05-18,2022-05-21,2024-02-15,299,31,24,AM039,Active,B2B
CUST001180,CC001180,Pulse Dynamics 1180,Government,Enterprise,Enterprise,3548,168000000,UAE,Middle East,Dubai,2023-07-18,2023-07-22,2024-05-13,680,17,26,AM040,Active,B2B
CUST001181,CC001181,Apex Innovations 1181,Information Technology,Enterprise,Enterprise,2638,176000000,India,South Asia,Hyderabad,2022-09-18,2022-09-24,2023-03-19,87,27,15,AM041,Active,B2B
CUST001182,CC001182,Vertex Innovations 1182,Banking & Finance,Enterprise,Enterprise,2103,222000000,USA,North America,Austin,2024-01-02,2024-01-07,2024-12-31,634,11,34,AM042,Active,B2B
CUST001183,CC001183,Nova Innovations 1183,Healthcare,Enterprise,Enterprise,4365,99000000,UK,Europe,Manchester,2024-03-17,2024-03-23,2024-12-31,633,9,3,AM043,Active,B2B
CUST001184,CC001184,BluePeak Innovations 1184,Manufacturing,Enterprise,Enterprise,2106,91000000,Canada,North America,Calgary,2022-04-23,2022-04-29,2022-08-04,670,32,23,AM044,Active,B2B
CUST001185,CC001185,Quantum Innovations 1185,Retail,Enterprise,Enterprise,4724,145000000,Germany,Europe,Munich,2022-05-30,2022-06-02,2023-04-08,115,31,2,AM045,Active,B2B
CUST001186,CC001186,Prime Innovations 1186,E-commerce,Enterprise,Enterprise,4968,116000000,Singapore,Asia,Singapore,2022-04-18,2022-04-19,2022-11-14,760,32,35,AM046,Active,B2B
CUST001187,CC001187,Zenith Innovations 1187,Education,Enterprise,Enterprise,3411,270000000,Australia,Oceania,Melbourne,2022-04-08,2022-04-13,2023-12-19,579,32,20,AM047,Active,B2B
CUST001188,CC001188,Fusion Innovations 1188,Logistics,Enterprise,Enterprise,1405,289000000,Japan,Asia,Tokyo,2022-06-24,2022-06-29,2023-08-31,368,30,13,AM048,Active,B2B
CUST001189,CC001189,Orbit Innovations 1189,Telecommunications,Enterprise,Enterprise,3776,261000000,France,Europe,Marseille,2023-07-19,2023-07-25,2024-12-24,280,17,10,AM049,Active,B2B
CUST001190,CC001190,Bright Innovations 1190,Real Estate,Enterprise,Enterprise,3103,242000000,UAE,Middle East,Dubai,2023-11-05,2023-11-07,2024-05-01,596,13,26,AM050,Active,B2B
CUST001191,CC001191,NextGen Innovations 1191,Pharmaceuticals,Small,Startup,8,842000,India,South Asia,Pune,2023-12-26,2023-12-29,2024-12-31,738,12,28,AM051,Active,B2B
CUST001192,CC001192,Alpha Innovations 1192,Hospitality,Small,Startup,33,462000,USA,North America,Chicago,2023-05-30,2023-06-03,2024-04-10,548,19,29,AM052,Inactive,B2B
CUST001193,CC001193,Vision Innovations 1193,Insurance,Small,Startup,19,412000,UK,Europe,Leeds,2024-05-28,2024-05-29,2024-12-31,804,7,28,AM053,Active,B2B
CUST001194,CC001194,Core Innovations 1194,Consulting,Small,Startup,10,749000,Canada,North America,Toronto,2022-03-20,2022-03-23,2022-07-26,604,33,12,AM054,Active,B2B
CUST001195,CC001195,Nexa Innovations 1195,Media,Small,Startup,23,667000,Germany,Europe,Munich,2024-04-07,2024-04-07,2024-12-31,763,8,34,AM055,Active,B2B
CUST001196,CC001196,Skyline Innovations 1196,Energy,Small,Startup,36,627000,Singapore,Asia,Singapore,2023-02-20,2023-02-20,2024-12-12,866,22,14,AM056,Active,B2B
CUST001197,CC001197,Pioneer Innovations 1197,Automotive,Small,Startup,32,819000,Australia,Oceania,Perth,2024-02-07,2024-02-12,2024-11-18,715,10,35,AM057,Active,B2B
